"","Site","State","Tideshed","Acres","Hectares","Treatment","Age_2021","Runnel_Install","Image_Date","UVVR","Timeline","UVVR_Earliest","Veg_Area","Veg_Earliest","Veg_Percent","Veg_PChange","Tideshed_ID","Timeline.Baseline","UVVR.Baseline","BaselineCondition"
"662","Plum Island","MA",17,11.948,4.839,"Runnel",2,2019,2021,0.229,2,0.253,3.939,3.862,81.401115933044,1.59,"153",-1,0.29,"Degraded"
"663","Plum Island","MA",18,4.104,1.662,"Runnel",2,2019,2010,0.307,-9,0.307,1.271,1.271,76.47412755716,NA,"154",-1,0.362,"Degraded"
"664","Plum Island","MA",18,4.104,1.662,"Runnel",2,2019,2012,0.364,-7,0.307,1.218,1.271,73.2851985559567,-3.19,"154",-1,0.362,"Degraded"
"665","Plum Island","MA",18,4.104,1.662,"Runnel",2,2019,2014,0.341,-5,0.307,1.239,1.271,74.5487364620939,-1.93,"154",-1,0.362,"Degraded"
"666","Plum Island","MA",18,4.104,1.662,"Runnel",2,2019,2016,0.379,-3,0.307,1.205,1.271,72.5030084235861,-3.97,"154",-1,0.362,"Degraded"
"667","Plum Island","MA",18,4.104,1.662,"Runnel",2,2019,2018,0.362,-1,0.307,1.221,1.271,73.4657039711191,-3.01,"154",-1,0.362,"Degraded"
"668","Plum Island","MA",18,4.104,1.662,"Runnel",2,2019,2021,0.226,2,0.307,1.355,1.271,81.5282791817088,5.05,"154",-1,0.362,"Degraded"
"669","Plum Island","MA",20,6.081,2.463,"No Action",-1,2022,2012,0.146,-10,0.146,2.148,2.148,87.21071863581,NA,"155",-1,0.154,"Degraded"
"670","Plum Island","MA",20,6.081,2.463,"No Action",-1,2022,2014,0.153,-8,0.146,2.136,2.148,86.7235079171742,-0.49,"155",-1,0.154,"Degraded"
"671","Plum Island","MA",20,6.081,2.463,"No Action",-1,2022,2016,0.171,-6,0.146,2.103,2.148,85.3836784409257,-1.83,"155",-1,0.154,"Degraded"
"672","Plum Island","MA",20,6.081,2.463,"No Action",-1,2022,2018,0.154,-4,0.146,2.134,2.148,86.6423061307349,-0.57,"155",-1,0.154,"Degraded"
"673","Plum Island","MA",20,6.081,2.463,"No Action",-1,2022,2021,0.154,-1,0.146,2.134,2.148,86.6423061307349,-0.57,"155",-1,0.154,"Degraded"
"674","Plum Island","MA",21,6.238,2.526,"Runnel",2,2019,2010,0.667,-9,0.667,1.516,1.516,60.0158353127474,NA,"156",-1,0.713,"Degraded"
"675","Plum Island","MA",21,6.238,2.526,"Runnel",2,2019,2012,0.689,-7,0.667,1.496,1.516,59.2240696753761,-0.79,"156",-1,0.713,"Degraded"
"676","Plum Island","MA",21,6.238,2.526,"Runnel",2,2019,2014,0.704,-5,0.667,1.482,1.516,58.6698337292162,-1.35,"156",-1,0.713,"Degraded"
"677","Plum Island","MA",21,6.238,2.526,"Runnel",2,2019,2016,0.764,-3,0.667,1.432,1.516,56.6904196357878,-3.33,"156",-1,0.713,"Degraded"
"678","Plum Island","MA",21,6.238,2.526,"Runnel",2,2019,2018,0.713,-1,0.667,1.474,1.516,58.3531274742676,-1.66,"156",-1,0.713,"Degraded"
"679","Plum Island","MA",21,6.238,2.526,"Runnel",2,2019,2021,0.56,2,0.667,1.619,1.516,64.0934283452098,4.08,"156",-1,0.713,"Degraded"
"680","Plum Island","MA",22,5.564,2.253,"Runnel",-1,2022,2012,0.253,-10,0.253,1.799,1.799,79.8490901020861,NA,"157",-1,0.233,"Degraded"
"681","Plum Island","MA",22,5.564,2.253,"Runnel",-1,2022,2014,0.246,-8,0.253,1.808,1.799,80.248557478917,0.4,"157",-1,0.233,"Degraded"
"682","Plum Island","MA",22,5.564,2.253,"Runnel",-1,2022,2016,0.314,-6,0.253,1.715,1.799,76.1207279183311,-3.73,"157",-1,0.233,"Degraded"
"683","Plum Island","MA",22,5.564,2.253,"Runnel",-1,2022,2018,0.254,-4,0.253,1.797,1.799,79.7603195739015,-0.09,"157",-1,0.233,"Degraded"
"684","Plum Island","MA",22,5.564,2.253,"Runnel",-1,2022,2021,0.233,-1,0.253,1.828,1.799,81.1362627607634,1.29,"157",-1,0.233,"Degraded"
"685","Plum Island","MA",23,7.457,3.02,"Reference",-1,2022,2012,0.169,-10,0.169,2.583,2.583,85.5298013245033,NA,"158",-1,0.07,"Healthy"
"686","Plum Island","MA",23,7.457,3.02,"Reference",-1,2022,2014,0.201,-8,0.169,2.515,2.583,83.2781456953642,-2.25,"158",-1,0.07,"Healthy"
"687","Plum Island","MA",23,7.457,3.02,"Reference",-1,2022,2016,0.183,-6,0.169,2.552,2.583,84.5033112582781,-1.03,"158",-1,0.07,"Healthy"
"688","Plum Island","MA",23,7.457,3.02,"Reference",-1,2022,2018,0.099,-4,0.169,2.747,2.583,90.9602649006623,5.43,"158",-1,0.07,"Healthy"
"689","Plum Island","MA",23,7.457,3.02,"Reference",-1,2022,2021,0.07,-1,0.169,2.822,2.583,93.4437086092715,7.91,"158",-1,0.07,"Healthy"
"690","Plum Island","MA",25,6.258,2.535,"Runnel",2,2019,2010,0.219,-9,0.219,2.079,2.079,82.0118343195266,NA,"159",-1,0.258,"Degraded"
"691","Plum Island","MA",25,6.258,2.535,"Runnel",2,2019,2012,0.229,-7,0.219,2.062,2.079,81.3412228796844,-0.67,"159",-1,0.258,"Degraded"
"692","Plum Island","MA",25,6.258,2.535,"Runnel",2,2019,2014,0.218,-5,0.219,2.081,2.079,82.0907297830375,0.08,"159",-1,0.258,"Degraded"
"693","Plum Island","MA",25,6.258,2.535,"Runnel",2,2019,2016,0.291,-3,0.219,1.963,2.079,77.4358974358974,-4.58,"159",-1,0.258,"Degraded"
"694","Plum Island","MA",25,6.258,2.535,"Runnel",2,2019,2018,0.258,-1,0.219,2.014,2.079,79.4477317554241,-2.56,"159",-1,0.258,"Degraded"
"695","Plum Island","MA",25,6.258,2.535,"Runnel",2,2019,2021,0.172,2,0.219,2.162,2.079,85.2859960552268,3.27,"159",-1,0.258,"Degraded"
"696","Plum Island","MA",26,11.829,4.791,"Reference",2,2019,2010,0.015,-9,0.015,4.72,4.72,98.5180546858693,NA,"160",-1,0.039,"Healthy"
"697","Plum Island","MA",26,11.829,4.791,"Reference",2,2019,2012,0.018,-7,0.015,4.708,4.72,98.267585055312,-0.25,"160",-1,0.039,"Healthy"
"698","Plum Island","MA",26,11.829,4.791,"Reference",2,2019,2014,0.049,-5,0.015,4.568,4.72,95.3454393654769,-3.17,"160",-1,0.039,"Healthy"
"699","Plum Island","MA",26,11.829,4.791,"Reference",2,2019,2016,0.094,-3,0.015,4.381,4.72,91.4422876226258,-7.08,"160",-1,0.039,"Healthy"
"700","Plum Island","MA",26,11.829,4.791,"Reference",2,2019,2018,0.039,-1,0.015,4.61,4.72,96.2220830724275,-2.3,"160",-1,0.039,"Healthy"
"701","Plum Island","MA",26,11.829,4.791,"Reference",2,2019,2021,0.032,2,0.015,4.644,4.72,96.9317470256731,-1.59,"160",-1,0.039,"Healthy"
"702","Potters Pond","RI",1,0.15,0.061,"No Action",3,2018,2012,0.147,-6,0.147,0.053,0.053,86.8852459016393,NA,"161",0,0.232,"Degraded"
"703","Potters Pond","RI",1,0.15,0.061,"No Action",3,2018,2014,0.079,-4,0.147,0.056,0.053,91.8032786885246,4.92,"161",0,0.232,"Degraded"
"704","Potters Pond","RI",1,0.15,0.061,"No Action",3,2018,2016,0.097,-2,0.147,0.055,0.053,90.1639344262295,3.28,"161",0,0.232,"Degraded"
"705","Potters Pond","RI",1,0.15,0.061,"No Action",3,2018,2018,0.232,0,0.147,0.049,0.053,80.327868852459,-6.56,"161",0,0.232,"Degraded"
"706","Potters Pond","RI",1,0.15,0.061,"No Action",3,2018,2021,0.088,3,0.147,0.056,0.053,91.8032786885246,4.92,"161",0,0.232,"Degraded"
"707","Potters Pond","RI",2,0.64,0.259,"Runnel",3,2018,2012,0.105,-6,0.105,0.235,0.235,90.7335907335907,NA,"162",0,0.271,"Degraded"
"708","Potters Pond","RI",2,0.64,0.259,"Runnel",3,2018,2014,0.176,-4,0.105,0.22,0.235,84.9420849420849,-5.79,"162",0,0.271,"Degraded"
"709","Potters Pond","RI",2,0.64,0.259,"Runnel",3,2018,2016,0.182,-2,0.105,0.219,0.235,84.5559845559846,-6.18,"162",0,0.271,"Degraded"
"710","Potters Pond","RI",2,0.64,0.259,"Runnel",3,2018,2018,0.271,0,0.105,0.204,0.235,78.7644787644788,-11.97,"162",0,0.271,"Degraded"
"711","Potters Pond","RI",2,0.64,0.259,"Runnel",3,2018,2021,0.068,3,0.105,0.243,0.235,93.8223938223938,3.09,"162",0,0.271,"Degraded"
"712","Potters Pond","RI",3,2.168,0.878,"Runnel",3,2018,2012,1.896,-6,1.896,0.303,0.303,34.5102505694761,NA,"163",0,4.473,"Degraded"
"713","Potters Pond","RI",3,2.168,0.878,"Runnel",3,2018,2014,3.47,-4,1.896,0.196,0.303,22.3234624145786,-12.19,"163",0,4.473,"Degraded"
"714","Potters Pond","RI",3,2.168,0.878,"Runnel",3,2018,2016,2.383,-2,1.896,0.26,0.303,29.6127562642369,-4.9,"163",0,4.473,"Degraded"
"715","Potters Pond","RI",3,2.168,0.878,"Runnel",3,2018,2018,4.473,0,1.896,0.16,0.303,18.2232346241458,-16.29,"163",0,4.473,"Degraded"
"716","Potters Pond","RI",3,2.168,0.878,"Runnel",3,2018,2021,2.751,3,1.896,0.234,0.303,26.6514806378132,-7.86,"163",0,4.473,"Degraded"
"717","Potters Pond","RI",4,0.489,0.198,"Reference",3,2018,2012,0.008,-6,0.008,0.197,0.197,99.4949494949495,NA,"164",0,0.046,"Healthy"
"718","Potters Pond","RI",4,0.489,0.198,"Reference",3,2018,2014,0.007,-4,0.008,0.197,0.197,99.4949494949495,0,"164",0,0.046,"Healthy"
"719","Potters Pond","RI",4,0.489,0.198,"Reference",3,2018,2016,0,-2,0.008,0.198,0.197,100,0.51,"164",0,0.046,"Healthy"
"720","Potters Pond","RI",4,0.489,0.198,"Reference",3,2018,2018,0.046,0,0.008,0.189,0.197,95.4545454545455,-4.04,"164",0,0.046,"Healthy"
"721","Potters Pond","RI",4,0.489,0.198,"Reference",3,2018,2021,0.011,3,0.008,0.196,0.197,98.989898989899,-0.51,"164",0,0.046,"Healthy"
"722","Potters Pond","RI",5,1.211,0.49,"No Action",3,2018,2012,0.068,-6,0.068,0.459,0.459,93.6734693877551,NA,"165",0,0.882,"Degraded"
"723","Potters Pond","RI",5,1.211,0.49,"No Action",3,2018,2014,0.697,-4,0.068,0.289,0.459,58.9795918367347,-34.69,"165",0,0.882,"Degraded"
"724","Potters Pond","RI",5,1.211,0.49,"No Action",3,2018,2016,0.19,-2,0.068,0.412,0.459,84.0816326530612,-9.59,"165",0,0.882,"Degraded"
"725","Potters Pond","RI",5,1.211,0.49,"No Action",3,2018,2018,0.882,0,0.068,0.261,0.459,53.265306122449,-40.41,"165",0,0.882,"Degraded"
"726","Potters Pond","RI",5,1.211,0.49,"No Action",3,2018,2021,0.247,3,0.068,0.393,0.459,80.2040816326531,-13.47,"165",0,0.882,"Degraded"
"727","Potters Pond","RI",6,2.826,1.144,"Runnel",3,2018,2012,0.331,-6,0.331,0.86,0.86,75.1748251748252,NA,"166",0,0.45,"Degraded"
"728","Potters Pond","RI",6,2.826,1.144,"Runnel",3,2018,2014,0.364,-4,0.331,0.839,0.86,73.3391608391608,-1.84,"166",0,0.45,"Degraded"
"729","Potters Pond","RI",6,2.826,1.144,"Runnel",3,2018,2016,0.337,-2,0.331,0.856,0.86,74.8251748251748,-0.35,"166",0,0.45,"Degraded"
"730","Potters Pond","RI",6,2.826,1.144,"Runnel",3,2018,2018,0.45,0,0.331,0.789,0.86,68.9685314685315,-6.21,"166",0,0.45,"Degraded"
"731","Potters Pond","RI",6,2.826,1.144,"Runnel",3,2018,2021,0.337,3,0.331,0.856,0.86,74.8251748251748,-0.35,"166",0,0.45,"Degraded"
"732","Round Marsh","RI",4,2.066,0.837,"No Action",7,2014,2010,0.009,-4,0.009,0.829,0.829,99.0442054958184,NA,"167",0,0.015,"Healthy"
"733","Round Marsh","RI",4,2.066,0.837,"No Action",7,2014,2012,0.012,-2,0.009,0.827,0.829,98.805256869773,-0.24,"167",0,0.015,"Healthy"
"734","Round Marsh","RI",4,2.066,0.837,"No Action",7,2014,2014,0.015,0,0.009,0.824,0.829,98.4468339307049,-0.6,"167",0,0.015,"Healthy"
"735","Round Marsh","RI",4,2.066,0.837,"No Action",7,2014,2016,0.035,2,0.009,0.808,0.829,96.5352449223417,-2.51,"167",0,0.015,"Healthy"
"736","Round Marsh","RI",4,2.066,0.837,"No Action",7,2014,2018,0.03,4,0.009,0.812,0.829,97.0131421744325,-2.03,"167",0,0.015,"Healthy"
"737","Round Marsh","RI",4,2.066,0.837,"No Action",7,2014,2021,0.049,7,0.009,0.798,0.829,95.3405017921147,-3.7,"167",0,0.015,"Healthy"
"738","Round Marsh","RI",6,1.529,0.619,"Runnel",7,2014,2010,0.095,-4,0.095,0.566,0.566,91.437802907916,NA,"168",0,0.246,"Degraded"
"739","Round Marsh","RI",6,1.529,0.619,"Runnel",7,2014,2012,0.279,-2,0.095,0.484,0.566,78.1906300484653,-13.25,"168",0,0.246,"Degraded"
"740","Round Marsh","RI",6,1.529,0.619,"Runnel",7,2014,2014,0.246,0,0.095,0.497,0.566,80.2907915993538,-11.15,"168",0,0.246,"Degraded"
"741","Round Marsh","RI",6,1.529,0.619,"Runnel",7,2014,2016,0.278,2,0.095,0.485,0.566,78.3521809369952,-13.09,"168",0,0.246,"Degraded"
"742","Round Marsh","RI",6,1.529,0.619,"Runnel",7,2014,2018,0.192,4,0.095,0.52,0.566,84.0064620355412,-7.43,"168",0,0.246,"Degraded"
"743","Round Marsh","RI",6,1.529,0.619,"Runnel",7,2014,2021,0.086,7,0.095,0.57,0.566,92.0840064620355,0.65,"168",0,0.246,"Degraded"
"744","Round Marsh","RI",7,3.51,1.421,"Runnel",7,2014,2010,0.007,-4,0.007,1.412,1.412,99.3666432090077,NA,"169",0,0.008,"Healthy"
"745","Round Marsh","RI",7,3.51,1.421,"Runnel",7,2014,2012,0.007,-2,0.007,1.412,1.412,99.3666432090077,0,"169",0,0.008,"Healthy"
"746","Round Marsh","RI",7,3.51,1.421,"Runnel",7,2014,2014,0.008,0,0.007,1.41,1.412,99.2258972554539,-0.14,"169",0,0.008,"Healthy"
"747","Round Marsh","RI",7,3.51,1.421,"Runnel",7,2014,2016,0.024,2,0.007,1.387,1.412,97.6073187895848,-1.76,"169",0,0.008,"Healthy"
"748","Round Marsh","RI",7,3.51,1.421,"Runnel",7,2014,2018,0.034,4,0.007,1.374,1.412,96.6924700914849,-2.67,"169",0,0.008,"Healthy"
"749","Round Marsh","RI",7,3.51,1.421,"Runnel",7,2014,2021,0.025,7,0.007,1.387,1.412,97.6073187895848,-1.76,"169",0,0.008,"Healthy"
"750","Round Marsh","RI",8,1.68,0.68,"Runnel",7,2014,2010,0,-4,0,0.68,0.68,100,NA,"170",0,0.012,"Healthy"
"751","Round Marsh","RI",8,1.68,0.68,"Runnel",7,2014,2012,0,-2,0,0.68,0.68,100,0,"170",0,0.012,"Healthy"
"752","Round Marsh","RI",8,1.68,0.68,"Runnel",7,2014,2014,0.012,0,0,0.672,0.68,98.8235294117647,-1.18,"170",0,0.012,"Healthy"
"753","Round Marsh","RI",8,1.68,0.68,"Runnel",7,2014,2016,0.001,2,0,0.68,0.68,100,0,"170",0,0.012,"Healthy"
"754","Round Marsh","RI",8,1.68,0.68,"Runnel",7,2014,2018,0.002,4,0,0.679,0.68,99.8529411764706,-0.15,"170",0,0.012,"Healthy"
"755","Round Marsh","RI",8,1.68,0.68,"Runnel",7,2014,2021,0.001,7,0,0.68,0.68,100,0,"170",0,0.012,"Healthy"
"756","Round Marsh","RI",9,2.957,1.198,"Runnel",7,2014,2010,0.038,-4,0.038,1.154,1.154,96.3272120200334,NA,"171",0,0.092,"Healthy"
"757","Round Marsh","RI",9,2.957,1.198,"Runnel",7,2014,2012,0.072,-2,0.038,1.117,1.154,93.2387312186978,-3.09,"171",0,0.092,"Healthy"
"758","Round Marsh","RI",9,2.957,1.198,"Runnel",7,2014,2014,0.092,0,0.038,1.097,1.154,91.5692821368948,-4.76,"171",0,0.092,"Healthy"
"759","Round Marsh","RI",9,2.957,1.198,"Runnel",7,2014,2016,0.066,2,0.038,1.123,1.154,93.7395659432387,-2.59,"171",0,0.092,"Healthy"
"760","Round Marsh","RI",9,2.957,1.198,"Runnel",7,2014,2018,0.013,4,0.038,1.182,1.154,98.6644407345576,2.34,"171",0,0.092,"Healthy"
"761","Round Marsh","RI",9,2.957,1.198,"Runnel",7,2014,2021,0.046,7,0.038,1.145,1.154,95.575959933222,-0.75,"171",0,0.092,"Healthy"
"762","Round Marsh","RI",10,7.491,3.034,"Reference",7,2014,2010,0.014,-4,0.014,2.992,2.992,98.6156888595913,NA,"172",0,0.014,"Healthy"
"763","Round Marsh","RI",10,7.491,3.034,"Reference",7,2014,2012,0.005,-2,0.014,3.018,2.992,99.4726433750824,0.86,"172",0,0.014,"Healthy"
"764","Round Marsh","RI",10,7.491,3.034,"Reference",7,2014,2014,0.014,0,0.014,2.992,2.992,98.6156888595913,0,"172",0,0.014,"Healthy"
"765","Round Marsh","RI",10,7.491,3.034,"Reference",7,2014,2016,0.08,2,0.014,2.809,2.992,92.5840474620963,-6.03,"172",0,0.014,"Healthy"
"766","Round Marsh","RI",10,7.491,3.034,"Reference",7,2014,2018,0.055,4,0.014,2.876,2.992,94.7923533289387,-3.82,"172",0,0.014,"Healthy"
"767","Round Marsh","RI",10,7.491,3.034,"Reference",7,2014,2021,0.05,7,0.014,2.888,2.992,95.1878707976269,-3.43,"172",0,0.014,"Healthy"
"768","Sapowet","RI",11,10.634,4.307,"No Action",3,2018,2010,0.284,-8,0.284,3.353,3.353,77.8500116090086,NA,"173",0,0.457,"Degraded"
"769","Sapowet","RI",11,10.634,4.307,"No Action",3,2018,2012,0.368,-6,0.284,3.148,3.353,73.0903180868354,-4.76,"173",0,0.457,"Degraded"
"770","Sapowet","RI",11,10.634,4.307,"No Action",3,2018,2014,0.318,-4,0.284,3.267,3.353,75.853262131414,-2,"173",0,0.457,"Degraded"
"771","Sapowet","RI",11,10.634,4.307,"No Action",3,2018,2016,0.413,-2,0.284,3.048,3.353,70.7685163687021,-7.08,"173",0,0.457,"Degraded"
"772","Sapowet","RI",11,10.634,4.307,"No Action",3,2018,2018,0.457,0,0.284,2.956,3.353,68.6324587880195,-9.22,"173",0,0.457,"Degraded"
"773","Sapowet","RI",11,10.634,4.307,"No Action",3,2018,2021,0.581,3,0.284,2.725,3.353,63.2690968191316,-14.58,"173",0,0.457,"Degraded"
"774","Sapowet","RI",14,7.661,3.103,"No Action",3,2018,2010,0.241,-8,0.241,2.501,2.501,80.5994199162101,NA,"174",0,0.274,"Degraded"
"775","Sapowet","RI",14,7.661,3.103,"No Action",3,2018,2012,0.256,-6,0.241,2.47,2.501,79.6003867225266,-1,"174",0,0.274,"Degraded"
"776","Sapowet","RI",14,7.661,3.103,"No Action",3,2018,2014,0.225,-4,0.241,2.533,2.501,81.6306799871092,1.03,"174",0,0.274,"Degraded"
"777","Sapowet","RI",14,7.661,3.103,"No Action",3,2018,2016,0.254,-2,0.241,2.474,2.501,79.729294231389,-0.87,"174",0,0.274,"Degraded"
"778","Sapowet","RI",14,7.661,3.103,"No Action",3,2018,2018,0.274,0,0.241,2.435,2.501,78.4724460199807,-2.13,"174",0,0.274,"Degraded"
"779","Sapowet","RI",14,7.661,3.103,"No Action",3,2018,2021,0.288,3,0.241,2.41,2.501,77.6667740895907,-2.93,"174",0,0.274,"Degraded"
"780","Sapowet","RI",17,2.192,0.888,"Reference",3,2018,2010,0.004,-8,0.004,0.884,0.884,99.5495495495496,NA,"175",0,0.01,"Healthy"
"781","Sapowet","RI",17,2.192,0.888,"Reference",3,2018,2012,0.012,-6,0.004,0.877,0.884,98.7612612612613,-0.79,"175",0,0.01,"Healthy"
"782","Sapowet","RI",17,2.192,0.888,"Reference",3,2018,2014,0.011,-4,0.004,0.878,0.884,98.8738738738739,-0.68,"175",0,0.01,"Healthy"
"783","Sapowet","RI",17,2.192,0.888,"Reference",3,2018,2016,0.021,-2,0.004,0.869,0.884,97.8603603603604,-1.69,"175",0,0.01,"Healthy"
"784","Sapowet","RI",17,2.192,0.888,"Reference",3,2018,2018,0.01,0,0.004,0.879,0.884,98.9864864864865,-0.56,"175",0,0.01,"Healthy"
"785","Sapowet","RI",17,2.192,0.888,"Reference",3,2018,2021,0.016,3,0.004,0.874,0.884,98.4234234234234,-1.13,"175",0,0.01,"Healthy"
"786","Sapowet","RI",19,9.68,3.92,"Runnel",3,2018,2010,0.108,-8,0.108,3.539,3.539,90.280612244898,NA,"176",0,0.152,"Degraded"
"787","Sapowet","RI",19,9.68,3.92,"Runnel",3,2018,2012,0.138,-6,0.108,3.444,3.539,87.8571428571429,-2.42,"176",0,0.152,"Degraded"
"788","Sapowet","RI",19,9.68,3.92,"Runnel",3,2018,2014,0.129,-4,0.108,3.472,3.539,88.5714285714286,-1.71,"176",0,0.152,"Degraded"
"789","Sapowet","RI",19,9.68,3.92,"Runnel",3,2018,2016,0.183,-2,0.108,3.315,3.539,84.5663265306122,-5.71,"176",0,0.152,"Degraded"
"790","Sapowet","RI",19,9.68,3.92,"Runnel",3,2018,2018,0.152,0,0.108,3.403,3.539,86.8112244897959,-3.47,"176",0,0.152,"Degraded"
"791","Sapowet","RI",19,9.68,3.92,"Runnel",3,2018,2021,0.17,3,0.108,3.351,3.539,85.484693877551,-4.8,"176",0,0.152,"Degraded"
"792","Sapowet","RI",3,8.763,3.549,"No Action",-1,2022,2012,0.391,-10,0.391,2.552,2.552,71.9075795998873,NA,"177",-1,0.53,"Degraded"
"793","Sapowet","RI",3,8.763,3.549,"No Action",-1,2022,2014,0.363,-8,0.391,2.604,2.552,73.3727810650888,1.47,"177",-1,0.53,"Degraded"
"794","Sapowet","RI",3,8.763,3.549,"No Action",-1,2022,2016,0.463,-6,0.391,2.426,2.552,68.3572837418991,-3.55,"177",-1,0.53,"Degraded"
"795","Sapowet","RI",3,8.763,3.549,"No Action",-1,2022,2018,0.41,-4,0.391,2.517,2.552,70.9213863060017,-0.99,"177",-1,0.53,"Degraded"
"796","Sapowet","RI",3,8.763,3.549,"No Action",-1,2022,2021,0.53,-1,0.391,2.319,2.552,65.3423499577346,-6.57,"177",-1,0.53,"Degraded"
"797","Sapowet","RI",6,7.197,2.915,"Reference",-1,2022,2012,0.135,-10,0.135,2.569,2.569,88.1303602058319,NA,"178",-1,0.247,"Healthy"
"798","Sapowet","RI",6,7.197,2.915,"Reference",-1,2022,2014,0.098,-8,0.135,2.654,2.569,91.0463121783877,2.92,"178",-1,0.247,"Healthy"
"799","Sapowet","RI",6,7.197,2.915,"Reference",-1,2022,2016,0.146,-6,0.135,2.543,2.569,87.2384219554031,-0.89,"178",-1,0.247,"Healthy"
"800","Sapowet","RI",6,7.197,2.915,"Reference",-1,2022,2018,0.156,-4,0.135,2.521,2.569,86.483704974271,-1.65,"178",-1,0.247,"Healthy"
"801","Sapowet","RI",6,7.197,2.915,"Reference",-1,2022,2021,0.247,-1,0.135,2.337,2.569,80.1715265866209,-7.96,"178",-1,0.247,"Healthy"
"802","Sapowet","RI",7,10.347,4.19,"Runnel",-1,2022,2012,0.656,-10,0.656,2.53,2.53,60.381861575179,NA,"179",-1,0.781,"Degraded"
"803","Sapowet","RI",7,10.347,4.19,"Runnel",-1,2022,2014,0.649,-8,0.656,2.54,2.53,60.6205250596659,0.24,"179",-1,0.781,"Degraded"
"804","Sapowet","RI",7,10.347,4.19,"Runnel",-1,2022,2016,0.704,-6,0.656,2.459,2.53,58.6873508353222,-1.69,"179",-1,0.781,"Degraded"
"805","Sapowet","RI",7,10.347,4.19,"Runnel",-1,2022,2018,0.637,-4,0.656,2.56,2.53,61.0978520286396,0.72,"179",-1,0.781,"Degraded"
"806","Sapowet","RI",7,10.347,4.19,"Runnel",-1,2022,2021,0.781,-1,0.656,2.353,2.53,56.1575178997613,-4.22,"179",-1,0.781,"Degraded"
"807","Sapowet","RI",8,6.912,2.799,"Runnel",-1,2022,2012,0.301,-10,0.301,2.152,2.152,76.8846016434441,NA,"180",-1,0.382,"Degraded"
"808","Sapowet","RI",8,6.912,2.799,"Runnel",-1,2022,2014,0.265,-8,0.301,2.214,2.152,79.0996784565916,2.22,"180",-1,0.382,"Degraded"
"809","Sapowet","RI",8,6.912,2.799,"Runnel",-1,2022,2016,0.316,-6,0.301,2.128,2.152,76.0271525544837,-0.86,"180",-1,0.382,"Degraded"
"810","Sapowet","RI",8,6.912,2.799,"Runnel",-1,2022,2018,0.296,-4,0.301,2.16,2.152,77.1704180064309,0.29,"180",-1,0.382,"Degraded"
"811","Sapowet","RI",8,6.912,2.799,"Runnel",-1,2022,2021,0.382,-1,0.301,2.025,2.152,72.3472668810289,-4.54,"180",-1,0.382,"Degraded"
"812","Weekapaug Foundation","RI",1,1.828,0.74,"No Action",4,2017,2010,0.423,-7,0.423,0.52,0.52,70.2702702702703,NA,"181",-1,0.458,"Degraded"
"813","Weekapaug Foundation","RI",1,1.828,0.74,"No Action",4,2017,2012,0.333,-5,0.423,0.556,0.52,75.1351351351351,4.86,"181",-1,0.458,"Degraded"
"814","Weekapaug Foundation","RI",1,1.828,0.74,"No Action",4,2017,2014,0.449,-3,0.423,0.511,0.52,69.0540540540541,-1.22,"181",-1,0.458,"Degraded"
"815","Weekapaug Foundation","RI",1,1.828,0.74,"No Action",4,2017,2016,0.458,-1,0.423,0.508,0.52,68.6486486486486,-1.62,"181",-1,0.458,"Degraded"
"816","Weekapaug Foundation","RI",1,1.828,0.74,"No Action",4,2017,2018,0.366,1,0.423,0.542,0.52,73.2432432432433,2.97,"181",-1,0.458,"Degraded"
"817","Weekapaug Foundation","RI",1,1.828,0.74,"No Action",4,2017,2021,0.333,4,0.423,0.556,0.52,75.1351351351351,4.86,"181",-1,0.458,"Degraded"
"818","Weekapaug Foundation","RI",2,6.025,2.44,"No Action",4,2017,2010,0.58,-7,0.58,1.545,1.545,63.3196721311475,NA,"182",-1,0.654,"Degraded"
"819","Weekapaug Foundation","RI",2,6.025,2.44,"No Action",4,2017,2012,0.549,-5,0.58,1.575,1.545,64.5491803278689,1.23,"182",-1,0.654,"Degraded"
"820","Weekapaug Foundation","RI",2,6.025,2.44,"No Action",4,2017,2014,0.697,-3,0.58,1.438,1.545,58.9344262295082,-4.39,"182",-1,0.654,"Degraded"
"821","Weekapaug Foundation","RI",2,6.025,2.44,"No Action",4,2017,2016,0.654,-1,0.58,1.475,1.545,60.4508196721312,-2.87,"182",-1,0.654,"Degraded"
"822","Weekapaug Foundation","RI",2,6.025,2.44,"No Action",4,2017,2018,0.533,1,0.58,1.592,1.545,65.2459016393443,1.93,"182",-1,0.654,"Degraded"
"823","Weekapaug Foundation","RI",2,6.025,2.44,"No Action",4,2017,2021,0.371,4,0.58,1.779,1.545,72.9098360655738,9.59,"182",-1,0.654,"Degraded"
"824","Weekapaug Foundation","RI",3,3.993,1.617,"No Action",4,2017,2010,0.286,-7,0.286,1.257,1.257,77.7365491651206,NA,"183",-1,0.487,"Degraded"
"825","Weekapaug Foundation","RI",3,3.993,1.617,"No Action",4,2017,2012,0.326,-5,0.286,1.22,1.257,75.4483611626469,-2.29,"183",-1,0.487,"Degraded"
"826","Weekapaug Foundation","RI",3,3.993,1.617,"No Action",4,2017,2014,0.422,-3,0.286,1.138,1.257,70.3772418058132,-7.36,"183",-1,0.487,"Degraded"
